id,category,brand,title,description,price,specTableContent
13530843,computers_and_accessories,"""zowie """,zowie rl2455 esports 24 full hd led monitor 24 inch 1ms monitor  hdmi 9hlf4lbdbe  ccl computers speakers,""" every detail of the rl-series is designed and fine-tuned for the exceptional console e-sports experience. the zowie rl-series has been adopted worldwide by most professional e-sports tournaments and players. with your persistence and dedication to win backed by the exclusive features of the rl-series, you will be armed to compete in fps, fighting or sports games on any console. (compatible with: ps3, ps4, xbox 360, xbox one, wii and wii u. rl-series monitors can also be connected to your pc).game modes for enhanced gaming experienceevery game has its own optimal settings. we’ve outfitted every rl-series monitor with several settings, such as the fps and ftg modes, which you can switch between with the touch of a hot key.spot hidden enemiesnever fall victim to some cowardly camper in a dark corner again. black equalizer increases the visibility in dark scenes without overexposing the bright areas.comfort for long-lasting playflicker-free technology helps reduce eye strain, which can help keep you practicing the extended hours needed to keep you at the top of your game.minimize visual distractionsconcentration is a key factor for esports. the rl-series lcd frame was specially designed to reduce light reflection from the screen, keeping your focus on the game. """,,
6559743,computers_and_accessories,,samsung 960 pro 2tb m2 nvme pcie solid state drivessd mzv6p2t0bwen mzv6p2t0bw ln76042  scan uken,"""2tb samsung 960 pro, m.2 pcie nvme, 48 layer v-nand, 3500mb/s read, 2100mb/s write, 440k/360k iops, 1200tbw, retail ""@en",,
13338275,computers_and_accessories,"""apple""@en",apple 215 imac 29ghz intel quadcore i5 desktop computeren computer  md094lla abten,,,
9651501,computers_and_accessories,"""corsair""@en",corsair vengeance lpx 32gb 2x16gb ddr4 pc419200c14 2400mhz dual channel kit  black cmk32gx4m2a2en  corsair 2400mh  ocuken,"""2400mhz ram speed, cas 14-16-16-31 timings, 1.20-1.35v vdimm, lifetime warranty with ocuk.""@en",,
11249315,computers_and_accessories,"""intel""",intel  core i57600k 38ghz quadcore processor processor bx80677i57600k pcpartpicker deutschland,,,
5210063,computers_and_accessories,,dlink des 1008p  switch 8 ports unmanaged  dlink unmanaged des1008p unmanaged switches  hubs cdwcom,"""the d-link des-1008p+ 8-port 10/100 unmanaged desktop or rackmount poe+ switch enables it managers and security system integrators to easily connect and supply power to devices such as ip cameras, ip phones and wireless access points (aps), while adding more ethernet devices like computers, printers, and network video recorders (nvrs) onto a network. built with demanding applications in mind, this switch supports a generous poe budget and provides ample poe power to any device that needs it.""","""$"", ""171.99""",
16748178,computers_and_accessories,"""hp enterprise""",364430b21 hp msa50 10bay 1u enclosure null,"""description: hp storageworks msa50 10-bay 1u rm sata/sas enclosure option part# 364430-b21 ""","""CAD"", ""$389.94 CAD""",Specifications: Category Proliant Storage Sub-Category StorageWorks Generation MSA50 Part Number 364430-B21 Products ID 141950 Form Factor Rack Mountable Special Features Hot Plug Protocol supported 3Gb/s SAS 1.5Gb/s SATA Input voltage 110-240 V AC I/O Module Connector SAS SFF 8470 Connector Power 180 Watts per supply (load) Buttons/LED Indicators UID Button (top) Drive LED Indicators Drive LED (top) - On-line/Activity Shipping Dimensions 12 x 23.5 x 33 in
9664432,computers_and_accessories,"""apple""@en",apple 27 imac 266ghz quadcore intel core i5 desktop computeren computer  mb953lla abten,,,
16866934,computers_and_accessories,"""hp enterprise""",533993b22 hp xeon e7400 28ghz dl120 g5 null g5 wholesale 533993b22 price 533993b22,"""description:intelï¿½ xeonï¿½ e7400 dl120 g5(2.80ghz/2-core/3mb/65w)full processor option kitpart number(s) manufacturer part# 533993-b22""",,Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation G5 Part Number 533993-B22 Products ID 458231 Product Type Processor Processor Type Intel Xeon Processor Core Dual-Core Processor Qty 1 Clock Speed 2.80GHz QuickPath Interconnect 1066MHz L2 Cache 3MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket LGA-775 Thermal Design Power 65W
14743866,camera_and_photo,"""gossammer gear""@de", gossamer gear gorilla 40 ultraleicht rucksack de,""" volumen: gesamt ca. 40 l | hauptfach ca. 29 l | außentaschen ca. 7 l | ca. 7 l resrve für kurzfristige überladung gewicht: s | m | l | xlmaximalgewicht: 834 | 922 | 976 | 1021 g (pack inkl. hüftgurt in m, stay, pad)minimalgewicht: 500 | 540 | 568 | 606 g (nur pack)hüftgurt: 210 | 240 | 266 | 280 gstay: 78 | 88 | 94 | 101 gpad: 46 | 54 | 70 | 74 g größen: rückenlänge | körpergrößes: 33 - 41 cm | 140 - 163 cmm: 41 - 48 cm | 163 - 175 cml: 48 - 56 cm | 175 - 188 cmxl: 56 - 64 cm | 188 - 200 cmhüftgurtumfang: s: 64 - 81 cm| m: 76 - 97 cm (passt den meisten)l: 91 - 112 cmxl: 107 - 152 cm*im lieferumfang befinden sich nur der rucksack. den hüftgurt kaufen sie bitte gesondert, hier bei uns. maße (h/b/t): s: ca. 53 cm / 28 cm / 24 cm m: ca. 58 cm / 28 cm / 26 cm l: ca. 63 cm / 28 cm / 28 cm xl: 66 cm / 28 cm / 30 cm max. packhöhe: s: ca. 66 cm m: ca. 71 cm l: ca. 76 cm xl: ca. 79 cm empfohlene lasten: ca. 14 kg farben: grau ""@de, "" hauptfach: 100d robic high tensil strength nylonverstärkungen: 200d robic high tensil strength nylongering beanspruchte flächen: 70d silnylon, si-beschichtet, 100% nylonmesh: power mesh und air mesh pad: eva schaum ""@de, "" der gossamer gear gorilla 40 rucksack ist der richtige leichtrucksack für grammjäger mit superultraleichter ausrüstung auf langen touren. für wanderer auf leichten schnellen touren über mehrere tage ist es der perfekte allrounder. durch kompressionsgurte kann die ladung bei nicht vollem rucksack schön dicht an den rücken geholt werden. das macht den gorilla selbst für tagesausflüge oder wochenendtouren zu einem sehr flexiblen begleiter. wer nicht so viel ausrüstung verstauen muss und einige tage wandern geht, ist mit dem packvolumen des gorilla gut beraten. das hauptfach fasst 29 l, in die aussentaschen passen nochmal 11 liter rein. das hauptfach ist mit ca. 7 l erweiterbar, gedacht für resupply oder lebensmitteleinkäufe unterwegs. wir liefern den überarbeiteten leichtrucksack ohne hüftgurt aus. (den hüftgurt kaufen sie bitte gesondert, hier bei uns.) dieser neuere hüftgurt ist noch ergonomischer und besser gepolstert. die zip-taschen sind nun fest integriert. das tragegestell besteht aus einem aluminium-rahmen in form eines umgedrehten u, kurz stay genannt. der stay überträgt die last direkt auf den hüftgurt. er läuft unsichbar im bodenbereich aus dem rucksack raus in 2 aufnahmetaschen im hüftgurt. der hüftgurt überträgt die last direkt auf die hüfte. bis zu 14 kg werden so komfortabel gemeistert. die schultergurte sind sehr komfortabel konstruiert, für frauen und männer gleichermaßen.die fronttasche ist klassisch aus stabilem mesh mit ripstop-nylon-boden. es ist groß genug um nasse tarps oder zelte zu verstauen. auf der rucksack-rückenseite befindet sich der powermesh mattenhalter. er nimmt die im lieferumfang befindliche kleine isomatte auf. entnommen dienst sie zusätzlich als sitzkissen, am rucksack dient sie als rückenpolster. wer hüftgurt und pad nicht braucht, spart auch hier gewicht ein. das hauptfach-gewebe besteht aus dem neuen 100d robic nylon. der boden ist verstärkt, teils wird sogar 200d robic eingesetzt an beanspruchten stellen. mäßig belastete bereiche sind aus silnylon gerfertigt. je nach beldung kann mit den seitenkompressionsriemen die ladung stabilisiert werden. auch der gorilla 40 ruksack hat das bewährte ott(tm) (over-the-top) deckel-verschluss-system. es sorgt für einen sicheren verschluss des rucksacks und hat eine zip-tasche. halterungen für trekkingstöcker, eisaxt, trinkschlauch, trinkblase, ein abnehmbarer brustgurt und weitere diverse laschen sind montiert. die beiden seitentaschen können mit trinkflaschen bestückt werden. cool ist, man muss den rucksack nicht absetzen um diese unterwegs zu entnehmen. *im lieferumfang befinden sich nur der rucksack. den hüftgurt kaufen sie bitte gesondert, hier bei uns. ""@de, "" ultraleichter, tourenrucksack mit 40 l top lastübertragung da tragegestell direkt und flexibel mit hüftgurt verbunden neuer, ergonomischerer hüftgurt mit zip-pockets (muss gesondert gekauft werden) neue, bequemere unisex-form der schultergurte für frauen und männer sehr stabiles robic 100d nylon seitenkompressionsriemen 2 seitentaschen, fronttasche aus mesh die seitentaschen sind gut wasserflasche, da erreichbar ohne den rucksack abzusetzen deckeltasche mit zip-fach schlauchport, trinkblasenhalterschlaufe, schlauchhalter an den schultergurten schlaufen für trekkingstöcker, eisäxte hüftgurt, tragegestell und rückenpad entfernbar rückenpad ist gleichzeitig frame und sitzkissen hauptfach mit ca. 7 l erweiterbar, gedacht für resupply oder lebensmitteleinkäufe unterwegs ""@de",,
5004394,computers_and_accessories,"""xps""@sv",nyhet xps 12 ultrabooksv den konverterbara ultrabookdatorn 12sv  information om ultrabook  redo för pekdator  dell sverigesv,,,
17250273,computers_and_accessories,"""hewlett packard enterprise""",hewlett packard enterprise 50100 ait internal all tape drive product data hewlett drive drives 157766b21,""" more>>> short summary description hewlett packard enterprise 50/100 ait internal all tape drive: this short summary of the hewlett packard enterprise 50/100 ait internal all tape drive data-sheet is auto-generated and uses the product title and the first six key specs. hewlett packard enterprise 50/100 ait internal all long summary description hewlett packard enterprise 50/100 ait internal all tape drive : hewlett packard enterprise 50/100 ait internal all this is an auto-generated long summary of hewlett packard enterprise 50/100 ait internal all tape drive based on the first three specs of the first five spec groups. "", ""null""",,
5271130,computers_and_accessories,,seagate ironwolf 1 to nas,"""seagate nas hdd ironwolf 1tb, 5 - 70 °c, -40 - 70 °c, série ata iii, disque dur""",,
14215239,computers_and_accessories,,gah170nwifi lga1150 motherboard en motherboarden,"""the ga-h170n-wifi offers a wealth of connections and features including usb 3.0 and a choice of three monitor connection standards - dvi and two hdmi ports, all of which can be used simultaneously if required. gigabyte 100 series motherboards support the latest 6th generation intel core processors, a 14nm desktop cpu which features improved performance, power efficiency and support for ddr4 memory, bringing cutting edge features and ultimate performance to your next pc build. featuressocket 1151 mini itx motherboard with intel h170 express chipsetintegrated wi-fi and bluetooth2x ddr4 dimm sockets (max. 32 gb)2x hdmi + dvi (up to 3 ports simultaneously)32gb/s pcie gen3 m.2 port4x usb3.0 and 1x usb3.1 type-c2x lan ports, hd audio and optical s/pdif out connecting the future - usb type-c the usb type-c port with usb 3.0 support is a robust and slim connector for all of your devices with reversible plug orientation. fast onboard storage with 32gb/s m.2 gigabyte m.2 solution offers considerably faster storage performance and support for both pcie and sata interface for m.2 ssd devices. dual intel gbe lan with cfosspeed the dual intel gigabit lan with cfosspeed features advanced technology to help deliver better network responsiveness in crowded lan environments and allows optimisation and improved network performance for specific applications, making it a popular choice amongst gamers. faster and better coverage with intel dual band 802.11ac wi-fi + bt4.2 module the on-board 802.11ac wi-fi module from intel supports up to 867 mb/s wireless networks and bluetooth 4.2. the bonded 2.4ghz/5ghz dual band and 2t2r antenna expands your coverage. high definition audio design the realtek alc1150 is a high-performance multi-channel high definition audio codec that delivers an exceptional audio listening experience with up to 115db snr, ensuring users get the best possible audio quality from their pc. high quality audio capacitors with led trace path lighting deliver the highest quality sound resolution and sound expansion to create the most realistic sound effects for professional gamers. 4k ultra hd support 4k resolution is the next technological milestone in high-definition content delivery, utilising approximately 4,000 pixels on the horizontal axis, more than four times today's standard hd pixel density. gigabyte motherboards provide native 4k support with integrated intel hd graphics via hdmi. rear ports""@en",,
5367707,computers_and_accessories,,amd ryzen 7 1800x 36ghzes 6ghz  wipoidcomes 3,,,
17226850,computers_and_accessories,"""hp enterprise""",300955015 hp 728gb u320 scsi 10k null 10k wholesale 300955015 price 300955015,"""description:72.8gb ultra320 3.5-inch scsi hot-plug 10k hard drivein hpe hot-plug hard drive tray (as pictured)genuine hpe serial number and firmwarepart number(s) option part# 286714-b22 assembly part# 300955-015""",,
15654089,computers_and_accessories,"""hp enterprise""",358349b21 hp 2gb pc2700 sdram module null,"""description:genuine hpe 2gb (1x2gb) of advanced ecc pc2700ddr 333 sdram dimm memory modulepart number(s) option part# 358349-b21 spare 367553-001 assembly 331563-051""","""CAD"", ""$108.88 CAD""",358349-B21 Compatible Servers: DL360 G4 ML150 G2 ML350 G4
15963388,computers_and_accessories,"""hp enterprise""",500668b21 hp 1gb 1x1gb pc310600 udimm null price 500668b21 new 500668b21 udimm wholesale,"""description:genuine hpe 1gb (1x1gb) pc3-10600 unbufferedcas-9 single rank x 8 memory kitpart number(s) option part# 500668-b21 (1 module per kit) hp smartbuy part# 500668-s21 (1 module per kit) spare part# 501539-001 (1 module per kit) assembly part# 500208-061 (1 module per kit)""",,Specifications: Category Proliant Memory Sub-Category Genuine HP Memory Generation 1333MHz Part Number 500668-B21 Products ID 456458 Storage Capacity 1GB (1 x 1GB) Technology Unbuffered ECC DIMM Form Factor DIMM 240-pin Memory Speed 1333MHz (PC3-10600E-9) Rank Single Rank Application Server Memory Server Model HP Proliant Compatibility HP Proliant Servers Manufacturer Hewlett-Packard HP Serial Number Yes HP Logo Yes Guaranteed Genuine HP Yes 500668-B21 Compatible Servers: BL280c G6 G7 BL460c G6 G7 DL1000 DL120 G6 DL160 G6 G7 DL160se G6 G7 DL170h DL180 G6 G7 DL320 G6 G7 DL360 G6 G7 DL370 G6 G7 DL380 G6 G7 ML150 G6 G7 ML330 G6 G7 ML350 G6 G7 ML370 G6
3099305,computers_and_accessories,,hdd black 2tb 35 sata 6gbs 64mbes tpv punto de venta tu tienda online líder con precios más baratos es,"""wd black performance hard drive wd2003fzex - disco duro - 2 tb - interno - 3.5"" - sata 6gb/s - 7200 rpm - búfer: 64 mb""@es",,
